Cluster;Star;X;Y;Color;Size;Sphere of Influence;Planet;Type;Hazard;Tectonics;Weather;Thermal;Biohazard;Biological Units;Mineral Value;Axial Tilt;Density;Radius;Gravity;Temp;Day Duration;Atmosphere;DistFromStar
Leonis;Gamma;968.7;733.3;white;dwarf;None;V;Gas Giant;8;3;8;1;1;0;0;5;21;1019;213;-91;151;65535;3822
Leporis;Gamma;718.7;881.2;blue;dwarf;None;V;Acid;3;3;1;1;1;0;215;-18;101;33;33;-121;225;0;3835
Leporis;Beta;766.6;866.6;orange;dwarf;None;V;Super-Dense;7;7;3;1;1;0;261;-1;202;34;68;-214;213;80;3974
Lyncis;Zeta;522.9;972.9;red;dwarf;None;V;Hydrocarbon;4;4;1;1;1;0;150;-12;100;82;82;-250;226;0;6435
Lyncis;Epsilon;532.9;953.8;yellow;dwarf;None;V;Vinylogous;3;3;1;1;1;0;185;-14;104;93;96;-168;188;0;2881
Lyncis;Alpha;560.0;955.2;orange;dwarf;None;V;Magma;8;8;1;1;1;0;147;-28;152;107;162;-229;153;0;7311
Lyncis;Beta;571.1;947.5;orange;dwarf;None;V;Iodine;6;6;1;1;1;8;87;-24;58;92;53;-225;224;13;5931
Lyncis;Theta;612.5;960.4;red;dwarf;None;V;Magma;8;8;1;1;1;0;57;9;148;85;125;-251;269;0;7104
Lyrae;Beta;189.5;104.1;red;dwarf;None;V;Ruby;1;1;1;1;1;0;850;23;58;96;55;-249;221;0;5827
Menkar;Prime;481.2;927.0;orange;dwarf;None;V;Chlorine;8;8;1;1;1;0;226;-25;102;111;113;-222;236;0;5274
Mensae;Gamma;464.5;295.8;red;dwarf;None;V;Vinylogous;3;3;1;1;1;0;95;18;97;99;96;-244;265;0;4103
Mensae;Beta;403.0;288.7;red;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;39;21;494;103;-247;138;65535;4959
Mersenne;Beta;241.6;729.1;red;dwarf;None;V;Dust;4;4;2;1;1;0;72;-10;61;33;20;-240;193;10;3229
Mira;Delta;335.4;235.4;orange;dwarf;None;V;Maroon;2;2;2;1;1;0;134;15;60;110;66;-221;171;15;5158
Muscae;Zeta;112.5;858.3;orange;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;-34;21;1369;287;-220;122;65535;4985
Muscae;Beta;104.1;770.8;orange;dwarf;None;V;Gas Giant;8;3;8;1;1;0;0;-18;21;732;153;-224;117;65535;5730
Ophiuchi;Beta;047.9;887.5;red;dwarf;None;V;Cimmerian;4;4;1;1;1;0;87;-3;148;32;47;-248;169;0;5340
Organon;Prime;685.8;057.7;green;dwarf;None;V;Chondrite;6;6;1;1;1;0;103;-39;103;27;27;-181;221;0;6592
Pavonis;Alpha;056.2;800.0;green;giant;None;V;Copper;8;3;5;8;1;0;537;-9;146;36;52;854;275;246;4993
Pavonis;Beta;068.7;800.0;orange;dwarf;None;V;Gas Giant;8;1;8;1;1;0;0;-21;20;1242;248;-223;82;65535;5639
Pegasi;Alpha;033.3;762.5;blue;dwarf;None;V;Treasure;2;2;1;1;1;0;1158;17;202;31;62;-136;205;0;4674
Pegasi;Beta;039.5;745.8;blue;dwarf;None;V;Acid;4;4;1;1;1;0;66;-17;100;29;29;-165;154;0;7551
Phoenicis;Alpha;941.6;439.5;blue;dwarf;None;V;Halide;2;2;1;1;1;0;446;15;59;33;19;-167;235;0;7853
Ptolemae;Alpha;200.4;044.1;blue;dwarf;None;V;Acid;3;3;1;1;1;0;238;36;103;26;26;-137;208;0;4783
Ptolemae;Eta;174.0;042.3;blue;dwarf;None;V;Yttric;4;2;2;1;4;54;708;5;146;27;39;-141;225;13;5065
Ptolemae;Delta;215.6;044.0;orange;dwarf;None;V;Carbide;4;4;1;1;1;0;121;7;102;29;29;-223;238;0;5640
Ptolemae;Gamma;210.0;055.4;yellow;dwarf;None;V;Magma;8;8;1;1;1;0;123;32;144;112;161;-204;165;0;6647
Ptolemae;Beta;205.8;047.5;yellow;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;-8;21;1046;219;-205;87;65535;6875
Puppis;Alpha;812.5;308.3;orange;dwarf;None;V;Magnetic;6;6;1;1;1;0;334;12;149;90;134;-221;222;0;5209
Pyxidis;Gamma;906.2;508.3;orange;dwarf;None;V;Dust;2;2;2;1;1;0;177;39;61;29;17;-209;42218;15;3443
Sagittae;Gamma;015.2;590.0;red;dwarf;None;V;Magma;8;8;1;1;1;0;12;-13;152;76;115;-242;168;0;3546
Sculptoris;Delta;581.2;120.8;orange;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;-10;20;750;150;-224;116;65535;5804
Tauri;Epsilon;014.9;351.9;red;dwarf;None;V;Urea;7;7;3;1;1;0;12;24;60;25;15;-240;219;92;3100
Tauri;Gamma;026.7;364.5;blue;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;-3;20;815;163;-126;102;65535;4062
Tauri;Beta;028.8;373.5;white;dwarf;None;V;Gas Giant;8;1;8;1;1;0;0;-15;20;1015;203;-106;129;65535;4546
Tauri;Delta;016.6;377.0;white;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;-1;21;649;136;-114;140;65535;5045
Tauri;Alpha;022.9;366.6;green;dwarf;None;V;Gas Giant;8;1;8;1;1;0;0;20;20;1327;265;-188;128;65535;7675
Telescopii;Alpha;028.5;402.0;white;dwarf;None;V;Gas Giant;8;2;8;1;1;0;0;-8;21;387;81;-99;141;65535;4194
Trianguli;Alpha;793.4;031.8;blue;dwarf;None;V;Azure;7;6;2;1;7;70;132;-13;60;30;18;-144;250;13;5293
Trianguli;Gamma;806.2;031.8;red;dwarf;None;V;Pellucid;1;1;1;1;1;0;50;8;61;35;21;-249;58762;0;5980
Vega;Prime;033.3;975.0;red;dwarf;None;V;Crimson;2;2;2;1;1;0;219;-7;101;30;30;-250;236;104;6572
Vela;Prime;334.5;193.1;yellow;dwarf;None;V;Halide;3;3;1;1;1;0;248;-4;59;26;15;-203;289;0;6393
Virginis;Alpha;029.1;325.0;green;dwarf;None;V;Halide;2;2;1;1;1;0;322;-10;58;34;19;-160;292;0;4451
Virginis;Gamma;079.1;327.0;red;dwarf;None;V;Chondrite;5;5;1;1;1;0;85;23;99;37;36;-249;28057;0;5770
Wolf;Alpha;160.1;174.6;red;dwarf;None;V;Gas Giant;8;3;8;1;1;0;0;2;20;1167;233;-251;110;65535;7298
Zeeman;Prime;335.2;194.0;white;super giant;None;V;Organic;8;3;2;8;1;0;144;4;105;79;82;2855;283;111;6129
Aldebaran;Prime;737.5;356.2;blue;dwarf;None;V-a;Alkali;4;4;2;1;1;50;183;-9;96;35;33;-120;290;14;3764
Andromedae;Alpha;862.5;700.0;green;dwarf;None;V-a;Metal;7;2;2;1;7;31;643;8;145;29;42;-175;261;87;5816
Aquilae;Gamma;912.0;974.1;red;dwarf;None;V-a;Noble;2;2;1;1;1;0;232;8;32;33;10;-245;31774;0;4302
Aurigae;Alpha;806.2;208.3;white;dwarf;None;V-a;Yttric;4;4;2;1;2;24;648;13;154;26;40;-108;282;10;4651
Chandrasekhar;Gamma;020.8;662.5;green;dwarf;None;V-a;Carbide;4;4;1;1;1;0;137;-4;105;33;34;-177;253;0;6066
Chandrasekhar;Alpha;012.5;654.1;red;giant;None;V-a;Ultramarine;5;3;3;1;5;44;350;-2;32;31;9;-112;203;109;3403
Corvi;Zeta;008.3;997.9;red;dwarf;None;V-a;Selenic;3;3;1;1;1;0;252;-9;58;35;20;-250;290;0;6202
Corvi;Eta;102.0;993.7;red;dwarf;None;V-a;Chondrite;7;7;1;1;1;0;50;-33;102;32;32;-252;293;0;7496
Cygnus;Beta;047.9;464.5;green;dwarf;None;V-a;Treasure;1;1;1;1;1;0;1440;8;196;30;58;-178;250;0;6269
Fomalhaut;Prime;437.5;856.2;red;dwarf;None;V-a;Crimson;2;1;2;1;2;120;160;28;97;26;25;-252;245;86;7420
Kepler;Alpha;581.2;320.8;yellow;dwarf;None;V-a;Cyanic;1;1;1;1;1;0;114;0;34;27;9;-191;21848;0;4662
Klystron;Beta;291.6;954.1;red;dwarf;None;V-a;Ultramarine;3;3;2;1;1;0;91;-22;32;36;11;-252;47757;86;7337
Lyncis;Theta;612.5;960.4;red;dwarf;None;V-a;Ultramarine;2;1;2;1;1;0;313;-2;32;37;11;-251;232;109;7104
Lyncis;Alpha;560.0;955.2;orange;dwarf;None;V-a;Alkali;5;5;1;1;1;0;144;-4;101;32;32;-229;213;10;7311
Lyncis;Epsilon;532.9;953.8;yellow;dwarf;None;V-a;Selenic;3;3;1;1;1;0;96;13;63;29;18;-168;232;0;2881
Mensae;Beta;403.0;288.7;red;dwarf;None;V-a;Super-Dense;5;5;3;1;1;0;0;25;210;33;69;-247;272;88;4959
Muscae;Beta;104.1;770.8;orange;dwarf;None;V-a;Pellucid;2;2;1;1;1;0;25;3;61;29;17;-224;248;0;5730
Pavonis;Beta;068.7;800.0;orange;dwarf;None;V-a;Dust;4;4;1;1;2;120;147;-5;61;32;19;-223;182;15;5639
Ptolemae;Beta;205.8;047.5;yellow;dwarf;None;V-a;Opalescent;5;5;1;1;1;0;154;-2;59;25;14;-205;189;0;6875
Ptolemae;Gamma;210.0;055.4;yellow;dwarf;None;V-a;Carbide;4;4;1;1;1;0;26;23;101;32;32;-204;249;0;6647
Sculptoris;Delta;581.2;120.8;orange;dwarf;None;V-a;Chondrite;5;5;1;1;1;0;109;-24;103;36;37;-224;283;0;5804
Tauri;Beta;028.8;373.5;white;dwarf;None;V-a;Oolite;5;5;3;1;1;48;1188;7;147;37;54;-106;240;80;4546
Tauri;Gamma;026.7;364.5;blue;dwarf;None;V-a;Lanthanide;7;7;1;1;1;0;585;17;144;30;43;-126;176;0;4062
Tauri;Alpha;022.9;366.6;green;dwarf;None;V-a;Green;4;4;2;1;1;0;245;-13;98;35;34;-188;29332;81;7675
Telescopii;Alpha;028.5;402.0;white;dwarf;None;V-a;Treasure;2;2;1;1;1;0;1278;8;196;33;64;-99;31774;0;4194
Zeeman;Prime;335.2;194.0;white;super giant;None;V-a;Lanthanide;8;6;2;8;1;0;2215;-29;157;26;40;2865;230;78;6129
Aldebaran;Prime;737.5;356.2;blue;dwarf;None;V-b;Cyanic;3;3;1;1;1;0;49;5;33;31;10;-120;212;0;3764
Andromedae;Alpha;862.5;700.0;green;dwarf;None;V-b;Chondrite;7;7;1;1;1;0;42;-10;103;35;36;-175;230;0;5816
Aquilae;Gamma;912.0;974.1;red;dwarf;None;V-b;Super-Dense;5;5;3;1;1;0;186;6;206;26;53;-245;209;92;4302
Chandrasekhar;Alpha;012.5;654.1;red;giant;None;V-b;Noble;1;1;1;1;1;0;288;0;32;32;10;-112;214;0;3403
Corvi;Eta;102.0;993.7;red;dwarf;None;V-b;Super-Dense;7;7;2;1;4;57;129;11;210;36;75;-252;194;84;7496
Corvi;Zeta;008.3;997.9;red;dwarf;None;V-b;Super-Dense;6;6;2;1;1;0;96;-13;205;28;57;-250;263;84;6202
Fomalhaut;Prime;437.5;856.2;red;dwarf;None;V-b;Urea;7;7;2;1;5;44;23;-16;63;29;18;-252;165;94;7420
Kepler;Alpha;581.2;320.8;yellow;dwarf;None;V-b;Treasure;3;3;1;1;1;0;1266;-12;209;25;52;-191;161;0;4662
Klystron;Beta;291.6;954.1;red;dwarf;None;V-b;Urea;7;7;2;1;1;0;28;-13;59;30;17;-252;245;86;7337
Mensae;Beta;403.0;288.7;red;dwarf;None;V-b;Cimmerian;4;4;1;1;1;0;86;-2;149;25;37;-247;273;0;4959
Muscae;Beta;104.1;770.8;orange;dwarf;None;V-b;Green;3;3;2;1;1;0;315;17;104;26;27;-224;30825;98;5730
Pavonis;Beta;068.7;800.0;orange;dwarf;None;V-b;Alkali;3;3;1;1;1;0;360;9;104;28;29;-223;293;10;5639
Ptolemae;Beta;205.8;047.5;yellow;dwarf;None;V-b;Cyanic;3;3;1;1;1;0;0;-19;33;30;9;-205;231;0;6875
Sculptoris;Delta;581.2;120.8;orange;dwarf;None;V-b;Chondrite;5;5;1;1;1;0;45;26;97;37;35;-224;41656;0;5804
Tauri;Beta;028.8;373.5;white;dwarf;None;V-b;Oolite;4;3;3;1;2;85;1007;-7;151;34;51;-106;233;107;4546
Tauri;Gamma;026.7;364.5;blue;dwarf;None;V-b;Auric;3;3;2;1;1;0;936;-12;147;33;48;-126;185;14;4062
Tauri;Alpha;022.9;366.6;green;dwarf;None;V-b;Alkali;4;4;1;1;1;0;180;5;102;26;26;-188;245;11;7675
Telescopii;Alpha;028.5;402.0;white;dwarf;None;V-b;Selenic;1;1;1;1;1;0;93;-19;63;34;21;-99;268;0;4194
Zeeman;Prime;335.2;194.0;white;super giant;None;V-b;Alkali;8;2;4;8;1;0;363;-7;102;36;36;3108;172;229;6129
Aldebaran;Prime;737.5;356.2;blue;dwarf;None;V-c;Radioactive;3;3;1;1;1;0;1512;-29;206;37;76;-120;174;0;3764
Chandrasekhar;Alpha;012.5;654.1;red;giant;None;V-c;Chondrite;5;5;1;1;1;0;137;26;98;27;26;-112;228;0;3403
Corvi;Zeta;008.3;997.9;red;dwarf;None;V-c;Selenic;3;3;1;1;1;0;45;-31;59;32;18;-250;158;0;6202
Corvi;Eta;102.0;993.7;red;dwarf;None;V-c;Pellucid;2;2;1;1;1;0;0;6;63;33;20;-252;176;0;7496
Fomalhaut;Prime;437.5;856.2;red;dwarf;None;V-c;Chondrite;7;7;1;1;1;0;31;-14;96;27;25;-252;160;0;7420
Kepler;Alpha;581.2;320.8;yellow;dwarf;None;V-c;Halide;1;1;1;1;1;0;130;8;61;25;15;-191;178;0;4662
Klystron;Beta;291.6;954.1;red;dwarf;None;V-c;Metal;4;4;2;1;1;0;569;8;143;28;40;-252;56921;81;7337
Mensae;Beta;403.0;288.7;red;dwarf;None;V-c;Metal;4;3;3;1;1;0;848;-8;150;32;48;-247;216;81;4959
Pavonis;Beta;068.7;800.0;orange;dwarf;None;V-c;Dust;3;3;1;1;1;0;117;10;59;32;18;-223;290;13;5639
Ptolemae;Beta;205.8;047.5;yellow;dwarf;None;V-c;Metal;2;2;2;1;1;6;856;8;149;25;37;-205;178;101;6875
Tauri;Gamma;026.7;364.5;blue;dwarf;None;V-c;Copper;2;1;2;1;1;0;531;-3;150;31;46;-126;181;11;4062
Tauri;Beta;028.8;373.5;white;dwarf;None;V-c;Radioactive;1;1;1;1;1;0;544;16;206;27;55;-106;186;0;4546
Tauri;Alpha;022.9;366.6;green;dwarf;None;V-c;Halide;1;1;1;1;1;0;130;8;61;25;15;-188;178;0;7675
Telescopii;Alpha;028.5;402.0;white;dwarf;None;V-c;Acid;4;4;1;1;1;0;237;29;103;29;29;-99;260;0;4194
Aldebaran;Prime;737.5;356.2;blue;dwarf;None;V-d;Yttric;2;2;2;1;1;7;570;-11;147;32;47;-120;170;10;3764
Chandrasekhar;Alpha;012.5;654.1;red;giant;None;V-d;Selenic;2;2;1;1;1;0;147;5;61;31;18;-112;216;0;3403
Corvi;Zeta;008.3;997.9;red;dwarf;None;V-d;Noble;3;3;1;1;1;0;328;15;32;36;11;-250;182;0;6202
Fomalhaut;Prime;437.5;856.2;red;dwarf;None;V-d;Dust;2;2;1;1;1;0;81;-8;63;27;17;-252;199;11;7420
Kepler;Alpha;581.2;320.8;yellow;dwarf;None;V-d;Auric;2;1;2;1;1;0;1122;2;150;36;54;-191;271;11;4662
Mensae;Beta;403.0;288.7;red;dwarf;None;V-d;Crimson;4;3;3;1;1;0;121;10;98;29;28;-247;180;101;4959
Pavonis;Beta;068.7;800.0;orange;dwarf;None;V-d;Green;5;5;2;1;1;0;125;19;100;33;33;-223;26678;98;5639
Tauri;Alpha;022.9;366.6;green;dwarf;None;V-d;Carbide;3;3;1;1;1;0;141;8;96;25;24;-188;231;0;7675
Tauri;Gamma;026.7;364.5;blue;dwarf;None;V-d;Carbide;4;4;1;1;1;0;91;0;102;25;25;-126;211;0;4062
Telescopii;Alpha;028.5;402.0;white;dwarf;None;V-d;Auric;2;2;2;1;1;0;1020;22;157;35;54;-99;256;13;4194
Sol;Prime;175.2;145.0;yellow;dwarf;None;Venus;Primordial;8;2;8;6;1;0;122;177;95;95;90;457;58320;4500;368
Alcor;Prime;970.8;025.0;blue;dwarf;None;VI;Organic;4;4;1;1;1;0;91;-22;97;107;103;-150;288;0;5827
Aldebaran;Prime;737.5;356.2;blue;dwarf;None;VI;Noble;1;1;1;1;1;0;167;-31;34;35;11;-135;210;0;4652
Andromedae;Alpha;862.5;700.0;green;dwarf;None;VI;Urea;5;5;2;1;1;15;26;-6;61;28;17;-184;190;80;7044
Aquilae;Gamma;912.0;974.1;red;dwarf;None;VI;Crimson;3;2;3;1;1;0;201;2;97;36;34;-246;199;103;4824
Aquilae;Epsilon;914.7;979.0;orange;dwarf;None;VI;Selenic;1;1;1;1;1;0;96;22;62;36;22;-227;222;0;6543
Arae;Delta;929.2;075.0;yellow;dwarf;None;VI;Ultramarine;5;2;2;1;5;96;295;15;34;35;11;-199;168;91;5721
Arcturus;Prime;964.5;579.1;orange;dwarf;None;VI;Pellucid;2;2;1;1;1;0;200;-11;63;37;23;-221;196;0;5170
Aurigae;Delta;818.7;193.7;white;dwarf;None;VI;Gas Giant;8;1;8;1;1;0;0;-3;21;996;209;-123;138;65535;5628
Aurigae;Gamma;816.3;200.9;white;dwarf;None;VI;Urea;7;7;2;1;1;0;0;16;63;34;21;-129;287;95;6079
Aurigae;Alpha;806.2;208.3;white;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;-16;20;341;68;-131;103;65535;6259
Centauri;Alpha;155.9;099.3;red;super giant;None;VI;Crimson;8;2;6;8;1;0;528;-12;98;30;29;1242;222;3125;5744
Centauri;Beta;141.2;090.5;green;dwarf;None;VI;Urea;6;6;2;1;1;0;9;-25;58;30;17;-188;217;109;7735
Ceti;Zeta;289.5;468.7;green;dwarf;None;VI;Plutonic;4;4;2;1;1;0;1131;-7;143;99;141;-187;296;75;7589
Chandrasekhar;Gamma;020.8;662.5;green;dwarf;None;VI;Redux;4;4;1;1;1;0;267;8;102;107;109;-182;164;0;6741
Chandrasekhar;Alpha;012.5;654.1;red;giant;None;VI;Chondrite;7;7;1;1;1;0;58;-12;97;30;29;-128;276;0;4197
Chandrasekhar;Delta;018.7;652.0;orange;dwarf;None;VI;Super-Dense;8;8;3;1;6;67;102;-18;209;29;60;-222;216;75;5403
Circini;Beta;036.5;609.3;blue;dwarf;None;VI;Noble;3;3;1;1;1;0;349;0;32;35;11;-156;283;0;6479
Circini;Epsilon;056.3;598.0;orange;dwarf;None;VI;Selenic;3;3;1;1;1;0;186;12;63;28;17;-225;53286;0;6024
Circini;Zeta;045.6;598.9;orange;dwarf;None;VI;Selenic;3;3;1;1;1;0;153;-4;61;34;20;-223;27962;0;5570
Circini;Alpha;039.5;597.9;green;giant;None;VI;Gas Giant;10;1;8;8;1;0;0;14;20;836;167;1330;89;65535;6302
Circini;Delta;054.1;614.5;orange;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;-23;20;788;157;-227;106;65535;6449
Corvi;Beta;033.3;981.2;green;dwarf;None;VI;Primordial;8;8;2;1;2;72;349;19;99;86;85;-182;293;82;6823
Corvi;Epsilon;010.4;912.5;red;dwarf;None;VI;Infrared;3;3;2;1;1;0;0;7;104;27;28;-250;54477;111;6635
Corvi;Zeta;008.3;997.9;red;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;-22;21;962;202;-251;119;65535;6865
Cygnus;Alpha;047.9;458.3;blue;dwarf;None;VI;Metal;4;4;3;1;1;0;736;15;143;30;42;-148;298;106;5594
Cygnus;Beta;047.9;464.5;green;dwarf;None;VI;Chondrite;7;7;1;1;1;0;30;6;96;25;24;-189;288;0;7894
Gorno;Delta;290.8;026.9;blue;dwarf;None;VI;Metal;4;3;3;1;1;0;1072;-6;157;37;58;-147;155;91;5513
Gorno;Alpha;277.1;014.6;blue;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;9;21;867;182;-145;139;65535;5382
Hyades;Kappa;766.4;958.9;green;dwarf;None;VI;Radioactive;3;3;1;1;1;0;1056;26;203;32;64;-161;284;0;4484
Hyades;Iota;800.0;950.5;white;dwarf;None;VI;Opalescent;4;4;1;1;1;0;136;-23;58;25;14;-126;235;0;5867
Hyginus;Beta;864.5;406.2;red;dwarf;None;VI;Purple;4;4;1;1;1;0;162;18;62;25;15;-249;293;0;6014
Kepler;Alpha;581.2;320.8;yellow;dwarf;None;VI;Gas Giant;8;1;8;1;1;0;0;51;20;442;88;-198;106;65535;5676
Leonis;Alpha;900.0;822.9;green;dwarf;None;VI;Super-Dense;5;5;3;1;1;0;171;-10;204;26;53;-168;293;88;5099
Leonis;Gamma;968.7;733.3;white;dwarf;None;VI;Emerald;2;2;1;1;1;0;700;-7;60;101;60;-100;209;0;4227
Leporis;Beta;766.6;866.6;orange;dwarf;None;VI;Acid;3;3;1;1;1;0;131;-15;100;37;37;-221;34844;0;5076
Leporis;Gamma;718.7;881.2;blue;dwarf;None;VI;Copper;3;3;2;1;1;0;162;19;143;33;47;-140;161;13;4973
Lyncis;Epsilon;532.9;953.8;yellow;dwarf;None;VI;Treasure;1;1;1;1;1;0;1080;14;208;26;54;-183;233;0;3844
Lyncis;Beta;571.1;947.5;orange;dwarf;None;VI;Water;4;4;1;1;1;0;179;19;98;107;104;-227;177;11;6600
Lyncis;Zeta;522.9;972.9;red;dwarf;None;VI;Purple;2;2;1;1;1;0;87;-14;58;31;17;-252;195;0;7342
Menkar;Prime;481.2;927.0;orange;dwarf;None;VI;Purple;4;4;1;1;1;0;162;-14;61;25;15;-225;248;0;6021
Mensae;Beta;403.0;288.7;red;dwarf;None;VI;Infrared;5;5;2;1;1;0;228;-10;98;37;36;-249;159;100;5782
Mensae;Gamma;464.5;295.8;red;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;8;20;777;155;-246;154;65535;4553
Mersenne;Beta;241.6;729.1;red;dwarf;None;VI;Super-Dense;7;7;3;1;1;0;57;2;201;27;54;-244;222;86;4088
Muscae;Beta;104.1;770.8;orange;dwarf;None;VI;Pellucid;3;3;1;1;1;0;150;-28;63;31;19;-226;296;0;6209
Muscae;Zeta;112.5;858.3;orange;dwarf;None;VI;Gas Giant;8;1;8;1;1;0;0;15;21;1428;299;-227;148;65535;6445
Ophiuchi;Beta;047.9;887.5;red;dwarf;None;VI;Magnetic;7;7;1;1;1;0;228;-5;144;85;122;-250;182;0;6300
Pavonis;Alpha;056.2;800.0;green;giant;None;VI;Chondrite;5;5;1;4;1;0;78;-29;97;29;28;223;225;0;5748
Pavonis;Beta;068.7;800.0;orange;dwarf;None;VI;Halide;3;3;1;1;1;0;84;-13;61;29;17;-226;267;0;6313
Pegasi;Alpha;033.3;762.5;blue;dwarf;None;VI;Xenolithic;5;3;2;1;5;32;363;17;101;85;85;-142;284;11;5148
Ptolemae;Eta;174.0;042.3;blue;dwarf;None;VI;Alkali;4;4;1;1;1;0;180;25;101;33;33;-160;198;12;6928
Ptolemae;Alpha;200.4;044.1;blue;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;49;21;1276;267;-144;152;65535;5278
Ptolemae;Delta;215.6;044.0;orange;dwarf;None;VI;Gas Giant;8;1;8;1;1;0;0;-3;21;1299;272;-226;157;65535;6399
Puppis;Alpha;812.5;308.3;orange;dwarf;None;VI;Alkali;4;4;1;1;1;0;360;-32;100;34;34;-224;266;15;5882
Pyxidis;Gamma;906.2;508.3;orange;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;-2;21;1499;314;-217;95;65535;4502
Sagittae;Gamma;015.2;590.0;red;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;8;21;1023;214;-244;144;65535;4208
Sculptoris;Delta;581.2;120.8;orange;dwarf;None;VI;Maroon;2;2;1;1;1;0;254;-28;59;82;48;-230;183;11;7491
Tauri;Beta;028.8;373.5;white;dwarf;None;VI;Ultraviolet;4;4;2;1;2;9;873;-8;149;107;159;-128;246;105;6000
Tauri;Gamma;026.7;364.5;blue;dwarf;None;VI;Carbide;5;5;1;1;1;0;145;-16;105;27;28;-164;180;0;7322
Tauri;Epsilon;014.9;351.9;red;dwarf;None;VI;Dust;4;4;2;1;1;0;132;-22;58;27;15;-246;259;13;4586
Tauri;Delta;016.6;377.0;white;dwarf;None;VI;Gas Giant;8;2;8;1;1;0;0;5;20;616;123;-135;84;65535;6636
Telescopii;Alpha;028.5;402.0;white;dwarf;None;VI;Oolite;4;3;3;1;1;0;588;-13;146;33;48;-113;239;81;4927
Trianguli;Alpha;793.4;031.8;blue;dwarf;None;VI;Urea;7;7;2;1;1;0;36;11;60;27;16;-153;238;88;6065
Trianguli;Gamma;806.2;031.8;red;dwarf;None;VI;Gas Giant;8;1;8;1;1;0;0;-19;21;1427;299;-252;158;65535;7501
Vega;Prime;033.3;975.0;red;dwarf;None;VI;Cimmerian;5;5;1;1;1;0;94;20;157;30;47;-251;257;0;7206
Vela;Prime;334.5;193.1;yellow;dwarf;None;VI;Vinylogous;2;2;1;1;1;0;89;-6;97;109;105;-208;285;0;7332
Virginis;Gamma;079.1;327.0;red;dwarf;None;VI;Ultramarine;2;1;2;1;2;18;226;-11;32;28;8;-251;282;77;6875
Virginis;Alpha;029.1;325.0;green;dwarf;None;VI;Gas Giant;8;3;8;1;1;0;0;-11;20;527;105;-169;153;65535;5184
Zeeman;Prime;335.2;194.0;white;super giant;None;VI;Gas Giant;10;3;8;8;1;0;0;30;21;463;97;3235;140;65535;7655
Alcor;Prime;970.8;025.0;blue;dwarf;None;VI-a;Oolite;3;3;2;1;1;0;933;-3;149;29;43;-150;241;95;5827
Aurigae;Alpha;806.2;208.3;white;dwarf;None;VI-a;Radioactive;2;2;1;1;1;0;704;26;194;25;48;-131;287;0;6259
Aurigae;Delta;818.7;193.7;white;dwarf;None;VI-a;Alkali;3;3;2;1;1;0;168;0;101;29;29;-123;267;10;5628
Circini;Alpha;039.5;597.9;green;giant;None;VI-a;Green;9;6;6;8;1;0;325;-12;104;25;26;1059;161;2843;6302
Circini;Delta;054.1;614.5;orange;dwarf;None;VI-a;Selenic;3;3;1;1;1;0;105;33;62;37;22;-227;286;0;6449
Corvi;Zeta;008.3;997.9;red;dwarf;None;VI-a;Infrared;4;4;2;1;1;0;36;-35;98;35;34;-251;206;98;6865
Gorno;Alpha;277.1;014.6;blue;dwarf;None;VI-a;Oolite;4;4;3;1;2;89;554;-26;146;32;46;-145;184;89;5382
Kepler;Alpha;581.2;320.8;yellow;dwarf;None;VI-a;Copper;5;3;1;1;5;44;441;-2;155;31;48;-198;203;10;5676
Lyncis;Beta;571.1;947.5;orange;dwarf;None;VI-a;Ultramarine;3;3;2;1;1;0;0;-1;34;33;11;-227;245;92;6600
Muscae;Zeta;112.5;858.3;orange;dwarf;None;VI-a;Carbide;5;5;1;1;1;0;135;-22;104;36;37;-227;47757;0;6445
Pegasi;Alpha;033.3;762.5;blue;dwarf;None;VI-a;Noble;2;2;1;1;1;0;155;6;34;31;10;-142;176;0;5148
Ptolemae;Alpha;200.4;044.1;blue;dwarf;None;VI-a;Acid;5;5;1;1;1;0;194;14;99;30;29;-144;227;0;5278
Ptolemae;Delta;215.6;044.0;orange;dwarf;None;VI-a;Noble;1;1;1;1;1;0;329;14;33;31;10;-226;205;0;6399
Pyxidis;Gamma;906.2;508.3;orange;dwarf;None;VI-a;Acid;3;3;1;1;1;0;150;-4;105;37;38;-217;180;0;4502
Sagittae;Gamma;015.2;590.0;red;dwarf;None;VI-a;Azure;6;6;2;1;1;24;168;33;62;37;22;-244;286;15;4208
Sculptoris;Delta;581.2;120.8;orange;dwarf;None;VI-a;Crimson;2;1;2;1;1;0;166;-18;97;25;24;-230;253;81;7491
